sku,brand,stock_status,sale_price,regular_price,rate,result,link,stock_quantity
K471-0320,KITZ,0,423.15,455.00,0.99,-,,0
K471-0330,KITZ,0,738.42,794.00,0.99,-,,0
K471-0340,KITZ,0,"1,283.40","1,380.00",0.99,-,,0
K471-0350,KITZ,0,"1,887.90","2,030.00",0.99,-,,0
K471-0360,KITZ,0,"3,227.10","3,470.00",0.99,-,,0
K471-0405,KITZ,0,375.72,404.00,0.99,-,,0
K471-0410,KITZ,0,435.24,468.00,0.99,-,,0
K471-0420,KITZ,0,547.77,589.00,0.99,-,,0
K471-0430,KITZ,0,750.51,807.00,0.99,-,,0
K471-0440,KITZ,0,"1,013.70","1,090.00",0.99,-,,0
K471-0450,KITZ,0,"1,357.80","1,460.00",0.99,-,,0
K471-0460,KITZ,0,"2,232.00","2,400.00",0.99,-,,0
K471-1010,KITZ,0,286.44,308.00,0.99,-,,0
K471-1020,KITZ,0,357.12,384.00,0.99,-,,0
K471-1030,KITZ,0,494.76,532.00,0.99,-,,0
K471-1040,KITZ,0,690.99,743.00,0.99,-,,0
K471-1050,KITZ,0,881.64,948.00,0.99,-,,0
K471-1060,KITZ,0,"1,320.60","1,420.00",0.99,-,,0
K471-2010,KITZ,0,279.93,301.00,0.99,-,,0
K471-2020,KITZ,0,333.87,359.00,0.99,-,,0
K471-2030,KITZ,0,476.16,512.00,0.99,-,,0
K471-2040,KITZ,0,661.23,711.00,0.99,-,,0
K471-2050,KITZ,0,939.30,"1,010.00",0.99,-,,0
K471-2060,KITZ,0,"1,292.70","1,390.00",0.99,-,,0
K471-3010,KITZ,0,304.11,327.00,0.99,-,,0
K471-3020,KITZ,0,423.15,455.00,0.99,-,,0
K471-3030,KITZ,0,649.14,698.00,0.99,-,,0
K471-3040,KITZ,0,929.07,999.00,0.99,-,,0
K471-3050,KITZ,0,"1,218.30","1,310.00",0.99,-,,0
K471-3060,KITZ,0,"1,925.10","2,070.00",0.99,-,,0
K471-3110,KITZ,0,274.35,295.00,0.99,-,,0
K471-3120,KITZ,0,357.12,384.00,0.99,-,,0
K471-3130,KITZ,0,518.01,557.00,0.99,-,,0
K471-3140,KITZ,0,780.27,839.00,0.99,-,,0
K471-3150,KITZ,0,"1,116.00","1,200.00",0.99,-,,0
K471-3160,KITZ,0,"1,711.20","1,840.00",0.99,-,,0
K471-3210,KITZ,0,405.48,436.00,0.99,-,,0
K471-3220,KITZ,0,547.77,589.00,0.99,-,,0
K471-3230,KITZ,0,773.76,832.00,0.99,-,,0
K471-3240,KITZ,0,"1,050.90","1,130.00",0.99,-,,0
K471-3250,KITZ,0,"1,450.80","1,560.00",0.99,-,,0
K471-3260,KITZ,0,"2,269.20","2,440.00",0.99,-,,0
K471-3310,KITZ,0,411.06,442.00,0.99,-,,0
K471-3320,KITZ,0,595.20,640.00,0.99,-,,0
K471-3330,KITZ,0,881.64,948.00,0.99,-,,0
K471-3340,KITZ,0,"1,264.80","1,360.00",0.99,-,,0
K471-3350,KITZ,0,"1,674.00","1,800.00",0.99,-,,0
K471-3360,KITZ,0,"2,566.80","2,760.00",0.99,-,,0
K471-3410,KITZ,0,512.43,551.00,0.99,-,,0
KT-B011-1290,POLO (PRESSURE SWITCH)/โปโล(เชื่อมท่อ),0,322.71,347.00,0.99,-,,0
KT-J016-4220,KT/เคที,0,"2,352.90","2,530.00",0.99,-,,0
KT-Z039-0100,KT/เคที,0,"3,301.50","3,550.00",0.99,-,,0
KT-Z039-0110,KT/เคที,0,"6,426.30","6,910.00",0.99,-,,0
KT-Z039-0120,KT/เคที,0,"6,119.40","6,580.00",0.99,-,,0
KT-Z039-0130,KT/เคที,0,"5,998.50","6,450.00",0.99,-,,0
KT-Z039-0132,KT/เคที,0,"6,603.00","7,100.00",0.99,-,,0
KT-Z039-0133,KT/เคที,0,"6,603.00","7,100.00",0.99,-,,0
KT-Z039-0134,KT/เคที,0,"9,244.20","9,940.00",0.99,-,,0
KT-Z039-0135,KT/เคที,0,"9,244.20","9,940.00",0.99,-,,0
KT-Z039-0139,KT/เคที,0,"9,579.00","10,300.00",0.99,-,,0
KT-Z039-0140,KT/เคที,0,"9,597.60","10,320.00",0.99,-,,0
KT-Z039-0142,KT/เคที,0,"10,081.20","10,840.00",0.99,-,,0
KT-Z039-0143,KT/เคที,0,"10,081.20","10,840.00",0.99,-,,0
KT-Z039-0150,KT/เคที,0,"5,459.10","5,870.00",0.99,-,,0
KT-Z039-0152,KT/เคที,0,"6,119.40","6,580.00",0.99,-,,0
KT-Z039-0153,KT/เคที,0,"11,001.90","11,830.00",0.99,-,,0
KT-Z039-0160,KT/เคที,0,"6,965.70","7,490.00",0.99,-,,0
KT-Z039-0162,KT/เคที,0,"7,979.40","8,580.00",0.99,-,,0
KT-Z039-0170,KT/เคที,0,"12,917.70","13,890.00",0.99,-,,0
KT-Z039-0172,KT/เคที,0,"13,754.70","14,790.00",0.99,-,,0
KT-Z039-0180,KT/เคที,0,"11,820.30","12,710.00",0.99,-,,0
KT-Z039-0182,KT/เคที,0,"12,024.90","12,930.00",0.99,-,,0
KT-Z039-0190,KT/เคที,0,"13,094.40","14,080.00",0.99,-,,0
KT-Z039-0192,KT/เคที,0,"13,633.80","14,660.00",0.99,-,,0
KT-Z039-0193,KT/เคที,0,"13,987.20","15,040.00",0.99,-,,0
KT-Z039-0194,KT/เคที,0,"14,768.40","15,880.00",0.99,-,,0
KT-Z039-0205,KT/เคที,0,"20,236.80","21,760.00",0.99,-,,0
KT-Z039-1010,KT/เคที,0,140.43,151.00,0.99,-,,0
KT-Z040-KTW1030-1,KT/เคที,0,,,0.99,-,,0
KT-Z040-KTW1030-2,KT/เคที,0,,,0.99,-,,0
KT-Z040-KTW123-21,KT/เคที,0,"3,059.70","3,290.00",0.99,-,,0
KT-Z040-KTW123-3,KT/เคที,0,502.20,540.00,0.99,-,,0
KT-Z040-KTW1530,KT/เคที,0,530.10,570.00,0.99,-,,0
KT-Z040-KTW2030,KT/เคที,0,502.20,540.00,0.99,-,,0
KT-Z040-KTW5060,KT/เคที,0,502.20,540.00,0.99,-,,0
L041-260,LIBERTY/ลิเบอร์ตี้,0,"1,450.80","1,560.00",0.99,-,,0
L041-260A,LIBERTY/ลิเบอร์ตี้,0,"1,692.60","1,820.00",0.99,-,,0
L061-SP125A,LAKONI/ลาโคนิ,0,"1,841.40","1,980.00",0.99,-,,0
L061-SWP100,LAKONI/ลาโคนิ,0,"1,767.00","1,900.00",0.99,-,,0
L121-0055,LOCTITE,0,,,0.99,-,,0
L121-0060,LOCTITE,0,823.05,885.00,0.99,-,,0
M013-0010,MAKITA/มากีต้า,0,"7,261.80","7,980.00",0.99,-,,0
M013-0025,MAKITA/มากีต้า,0,"4,258.80","4,680.00",0.99,-,,0
M013-0030,MAKITA/มากีต้า,0,"4,404.40","4,840.00",0.99,-,,0
M013-402ST508,MAKITA/มากีต้า,0,"21,257.60","23,360.00",0.99,-,,0
M013-MA200,MAKITA/มากีต้า,0,"6,315.40","6,940.00",0.99,-,,0
M131-0192,MIKASA/มิกาซ่า,0,"6,603.00","7,100.00",0.99,-,,0
M131-0193,MIKASA/มิกาซ่า,0,"7,802.70","8,390.00",0.99,-,,0
M131-0194,MIKASA/มิกาซ่า,0,"7,802.70","8,390.00",0.99,-,,0
M131-0195,MIKASA/มิกาซ่า,0,,,0.99,-,,0
A131-2480,ANA/เอน่า,0,551.49,593.00,0.99,-,,0
A131-2490,ANA/เอน่า,0,744.00,800.00,0.99,-,,0
A131-2494,ANA/เอน่า,0,"1,953.00","2,100.00",0.99,-,,0
A131-2496,ANA/เอน่า,0,"3,003.90","3,230.00",0.99,-,,0
A131-2500,ANA/เอน่า,0,206.46,222.00,0.99,-,,0
A131-2502,ANA/เอน่า,0,55.80,60.00,0.99,-,,0
A131-2505,ANA/เอน่า,0,177.63,191.00,0.99,-,,0
A131-2515,ANA/เอน่า,0,675.18,726.00,0.99,-,,0
A131-2517,ANA/เอน่า,0,655.65,705.00,0.99,-,,0
A131-2520,ANA/เอน่า,0,719.82,774.00,0.99,-,,0
A131-2522,ANA/เอน่า,0,638.91,687.00,0.99,-,,0
A131-2523,ANA/เอน่า,0,491.04,528.00,0.99,-,,0
A131-2524,ANA/เอน่า,0,596.13,641.00,0.99,-,,0
A131-2525,ANA/เอน่า,0,797.94,858.00,0.99,-,,0
A131-2527,ANA/เอน่า,0,638.91,687.00,0.99,-,,0
A131-2530,ANA/เอน่า,0,292.95,315.00,0.99,-,,0
A131-2550,ANA/เอน่า,0,311.55,335.00,0.99,-,,0
A131-2560,ANA/เอน่า,0,268.77,289.00,0.99,-,,0
A131-2565,ANA/เอน่า,0,150.66,162.00,0.99,-,,0
A131-2570,ANA/เอน่า,0,205.53,221.00,0.99,-,,0
A131-2575,ANA/เอน่า,0,201.81,217.00,0.99,-,,0
A131-2580,ANA/เอน่า,0,216.69,233.00,0.99,-,,0
A131-2590,ANA/เอน่า,0,177.63,191.00,0.99,-,,0
A131-2595,ANA/เอน่า,0,372.00,400.00,0.99,-,,0
A131-2610,ANA/เอน่า,0,203.67,219.00,0.99,-,,0
A131-2615,ANA/เอน่า,0,,,0.99,-,,0
A131-2620,ANA/เอน่า,0,281.79,303.00,0.99,-,,0
A131-2625,ANA/เอน่า,0,281.79,303.00,0.99,-,,0
A131-2630,ANA/เอน่า,0,159.96,172.00,0.99,-,,0
A131-2650,ANA/เอน่า,0,115.32,124.00,0.99,-,,0
A131-2655,ANA/เอน่า,0,157.17,169.00,0.99,-,,0
A131-2660,ANA/เอน่า,0,185.07,199.00,0.99,-,,0
A131-2665,ANA/เอน่า,0,249.24,268.00,0.99,-,,0
A131-2670,ANA/เอน่า,0,478.95,515.00,0.99,-,,0
A131-2675,ANA/เอน่า,0,589.62,634.00,0.99,-,,0
A131-2705,ANA/เอน่า,0,,,0.99,-,,0
A131-2710,ANA/เอน่า,0,,,0.99,-,,0
A131-2715,ANA/เอน่า,0,,,0.99,-,,0
A131-2720,ANA/เอน่า,0,,,0.99,-,,0
A131-2725,ANA/เอน่า,0,,,0.99,-,,0
A131-2730,ANA/เอน่า,0,,,0.99,-,,0
A131-2740,ANA/เอน่า,0,31.62,34.00,0.99,-,,0
A131-2743,ANA/เอน่า,0,47.43,51.00,0.99,-,,0
A131-2746,ANA/เอน่า,0,66.96,72.00,0.99,-,,0
A131-2749,ANA/เอน่า,0,133.92,144.00,0.99,-,,0
A131-2752,ANA/เอน่า,0,159.96,172.00,0.99,-,,0
A131-2755,ANA/เอน่า,0,442.68,476.00,0.99,-,,0
A131-2758,ANA/เอน่า,0,847.23,911.00,0.99,-,,0
A131-3110,ANA/เอน่า,0,87.42,94.00,0.99,-,,0
A131-3112,ANA/เอน่า,0,123.69,133.00,0.99,-,,0
A131-3114,ANA/เอน่า,0,143.22,154.00,0.99,-,,0
A131-3116,ANA/เอน่า,0,185.07,199.00,0.99,-,,0
A131-3250,ANA/เอน่า,0,222.27,239.00,0.99,-,,0
A131-3258,ANA/เอน่า,0,323.64,348.00,0.99,-,,0
A131-3270,ANA/เอน่า,0,44.64,48.00,0.99,-,,0
A131-3272,ANA/เอน่า,0,55.80,60.00,0.99,-,,0
A131-3280,ANA/เอน่า,0,41.85,45.00,0.99,-,,0
A131-3282,ANA/เอน่า,0,42.78,46.00,0.99,-,,0
A131-3300,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3305,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3310,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3315,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3320,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3325,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3330,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3335,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3340,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3345,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3350,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-3355,ANA/เอน่า,0,357.12,384.00,0.99,-,,0
A131-9995,ANA/เอน่า,0,"1,329.90","1,430.00",0.99,-,,0
A171-BWE2-6,ADELINO/อะเดลิโน่,0,"12,331.80","13,260.00",0.99,-,,0
A171-PXE404,ADELINO/อะเดลิโน่,0,"9,234.90","9,930.00",0.99,-,,0
A251-0010,ADVANCED,0,"7,746.90","8,330.00",0.99,-,,0
A251-0020,ADVANCED,0,"9,486.00","10,200.00",0.99,-,,0
A251-0030,ADVANCED,0,"10,332.30","11,110.00",0.99,-,,0
A251-0040,ADVANCED,0,"10,332.30","11,110.00",0.99,-,,0
A251-0050,ADVANCED,0,"11,401.80","12,260.00",0.99,-,,0
A251-0060,ADVANCED,0,"12,145.80","13,060.00",0.99,-,,0
A251-0070,ADVANCED,0,"12,387.60","13,320.00",0.99,-,,0
A251-0080,ADVANCED,0,"12,861.90","13,830.00",0.99,-,,0
A251-0090,ADVANCED,0,"15,893.70","17,090.00",0.99,-,,0
A251-0100,ADVANCED,0,"19,530.00","21,000.00",0.99,-,,0
A251-0110,ADVANCED,0,"24,049.80","25,860.00",0.99,-,,0
A251-0120,ADVANCED,0,"28,755.60","30,920.00",0.99,-,,0
A251-0130,ADVANCED,0,"32,856.90","35,330.00",0.99,-,,0
A251-0510,ADVANCED,0,"6,482.10","6,970.00",0.99,-,,0
A251-0520,ADVANCED,0,"8,397.90","9,030.00",0.99,-,,0
A251-0530,ADVANCED,0,"8,825.70","9,490.00",0.99,-,,0
A251-0540,ADVANCED,0,"9,839.40","10,580.00",0.99,-,,0
A251-0550,ADVANCED,0,"10,741.50","11,550.00",0.99,-,,0
A251-0560,ADVANCED,0,"11,941.20","12,840.00",0.99,-,,0
A251-0570,ADVANCED,0,"18,218.70","19,590.00",0.99,-,,0
A251-0580,ADVANCED,0,"21,194.70","22,790.00",0.99,-,,0
A251-0590,ADVANCED,0,"24,765.90","26,630.00",0.99,-,,0
A251-0600,ADVANCED,0,"31,787.40","34,180.00",0.99,-,,0
A251-1010,ADVANCED,0,"4,594.20","4,940.00",0.99,-,,0
A251-1020,ADVANCED,0,"4,594.20","4,940.00",0.99,-,,0
A251-1030,ADVANCED,0,"4,594.20","4,940.00",0.99,-,,0
A251-1040,ADVANCED,0,"4,594.20","4,940.00",0.99,-,,0
S281-SQ112N,SHOWFOU/โชว์ฟู,0,"35,600.40","38,280.00",0.99,-,,0
S281-SQ132N,SHOWFOU/โชว์ฟู,0,"35,600.40","38,280.00",0.99,-,,0
S281-SS0512N,SHOWFOU/โชว์ฟู,0,"5,766.00","6,200.00",0.99,-,,0
S281-SS112LN,SHOWFOU/โชว์ฟู,0,"11,290.20","12,140.00",0.99,-,,0
S281-SS112N,SHOWFOU/โชว์ฟู,0,"10,546.20","11,340.00",0.99,-,,0
S281-SS132LN,SHOWFOU/โชว์ฟู,0,"11,290.20","12,140.00",0.99,-,,0
S281-SS132N,SHOWFOU/โชว์ฟู,0,"10,546.20","11,340.00",0.99,-,,0
S281-SS212N,SHOWFOU/โชว์ฟู,0,"19,827.60","21,320.00",0.99,-,,0
S281-SS232N,SHOWFOU/โชว์ฟู,0,"19,827.60","21,320.00",0.99,-,,0
S281-SS332,SHOWFOU/โชว์ฟู,0,"26,746.80","28,760.00",0.99,-,,0
S281-SS532,SHOWFOU/โชว์ฟู,0,"37,144.20","39,940.00",0.99,-,,0
S281-SSA0512N,SHOWFOU/โชว์ฟู,0,"6,798.30","7,310.00",0.99,-,,0
S281-SSA112LN,SHOWFOU/โชว์ฟู,0,"12,285.30","13,210.00",0.99,-,,0
S281-SSA112N,SHOWFOU/โชว์ฟู,0,"11,634.30","12,510.00",0.99,-,,0
S281-SSQ112N,SHOWFOU/โชว์ฟู,0,"27,546.60","29,620.00",0.99,-,,0
S281-SSQ212N,SHOWFOU/โชว์ฟู,0,"49,541.10","53,270.00",0.99,-,,0
S281-SSQ232N,SHOWFOU/โชว์ฟู,0,"49,541.10","53,270.00",0.99,-,,0
S281-SSQ332,SHOWFOU/โชว์ฟู,0,"57,027.60","61,320.00",0.99,-,,0
S281-SSQ532,SHOWFOU/โชว์ฟู,0,"81,998.10","88,170.00",0.99,-,,0
S281-STO132,SHOWFOU/โชว์ฟู,0,"26,309.70","28,290.00",0.99,-,,0
S281-STO232,SHOWFOU/โชว์ฟู,0,"42,677.70","45,890.00",0.99,-,,0
S281-UB0220,SHOWFOU/โชว์ฟู,0,"6,221.70","6,690.00",0.99,-,,0
S281-UB0525,SHOWFOU/โชว์ฟู,0,"6,844.80","7,360.00",0.99,-,,0
S281-UB125,SHOWFOU/โชว์ฟู,0,"9,616.20","10,340.00",0.99,-,,0
S371-370A,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"2,371.50","2,550.00",0.99,-,,0
S371-505A,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"3,543.30","3,810.00",0.99,-,,0
S371-BWJ2-3,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"5,217.30","5,610.00",0.99,-,,0
S371-CPM130,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"1,329.90","1,430.00",0.99,-,,0
S371-CPM158,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"1,925.10","2,070.00",0.99,-,,0
S371-QB60,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,705.87,759.00,0.99,-,,0
S371-SGJW110,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"2,111.10","2,270.00",0.99,-,,0
S371-SGJW37,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"1,785.60","1,920.00",0.99,-,,0
S371-SGJW75,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"2,027.40","2,180.00",0.99,-,,0
S371-SHFM5AM,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"2,948.10","3,170.00",0.99,-,,0
S371-SHFM5BM,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"2,706.30","2,910.00",0.99,-,,0
S371-SHFM6AR,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"4,426.80","4,760.00",0.99,-,,0
S371-SHFM6B,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"3,589.80","3,860.00",0.99,-,,0
S371-SHFM6BR,POLO (AIR COMPRESSOR)/โปโล(ปั๊มลม),0,"3,682.80","3,960.00",0.99,-,,0
S521-Z03,SAZA/ซาซ่า,0,75.33,81.00,0.99,-,,0
S521-Z05,SAZA/ซาซ่า,0,98.58,106.00,0.99,-,,0
S521-Z07,SAZA/ซาซ่า,0,130.20,140.00,0.99,-,,0
S521-Z11,SAZA/ซาซ่า,0,162.75,175.00,0.99,-,,0
S521-Z13,SAZA/ซาซ่า,0,185.07,199.00,0.99,-,,0
S521-ZG03,SAZA/ซาซ่า,0,81.84,88.00,0.99,-,,0
S521-ZG05,SAZA/ซาซ่า,0,93.00,100.00,0.99,-,,0
S521-ZG07,SAZA/ซาซ่า,0,159.96,172.00,0.99,-,,0
S521-ZG11,SAZA/ซาซ่า,0,185.07,199.00,0.99,-,,0
S521-ZG13,SAZA/ซาซ่า,0,209.25,225.00,0.99,-,,0
S521-ZR03,SAZA/ซาซ่า,0,102.30,110.00,0.99,-,,0
S521-ZR05,SAZA/ซาซ่า,0,114.39,123.00,0.99,-,,0
S521-ZR07,SAZA/ซาซ่า,0,160.89,173.00,0.99,-,,0
S521-ZR11,SAZA/ซาซ่า,0,197.16,212.00,0.99,-,,0
S521-ZR12,SAZA/ซาซ่า,0,234.36,252.00,0.99,-,,0
S521-ZR13,SAZA/ซาซ่า,0,222.27,239.00,0.99,-,,0
S521-ZR18,SAZA/ซาซ่า,0,253.89,273.00,0.99,-,,0
S551-SMSL3-11,STREAM/สตรีม,0,"9,114.00","9,800.00",0.99,-,,0
S551-SMSL3-13,STREAM/สตรีม,0,"9,467.40","10,180.00",0.99,-,,0
S551-SMSL4-10,STREAM/สตรีม,0,"14,108.10","15,170.00",0.99,-,,0
S7201-0010,SPP,0,21.39,23.00,0.99,-,,0
S7201-0020,SPP,0,28.83,31.00,0.99,-,,0
S7201-0050,SPP,0,24.18,26.00,0.99,-,,0
S7201-0060,SPP,0,29.76,32.00,0.99,-,,0
SET-ANA-012,ANA/เอน่า,0,0.00,,0.99,-,,0
SET-ANA-013,ANA/เอน่า,0,0.00,,0.99,-,,0
SET-ANA-015,ANA/เอน่า,0,0.00,,0.99,-,,0
SET-ANA-017,ANA/เอน่า,0,0.00,,0.99,-,,0
SET-ANA-019,ANA/เอน่า,0,0.00,,0.99,-,,0
SET-EBARA-73,EBARA/เอบาร่า,0,"20,357.70","21,890.00",0.99,-,,0
SET-F071-12AD10-30,FRANKLIN/แฟรงคลิน,0,"32,401.20","34,840.00",0.99,-,,0
SET-F071-12AD10301,FRANKLIN/แฟรงคลิน,0,"28,699.80","30,860.00",0.99,-,,0
SET-F071-12AD1030T,FRANKLIN/แฟรงคลิน,0,"23,147.70","24,890.00",0.99,-,,0
SET-F071-12AD17-50,FRANKLIN/แฟรงคลิน,0,"47,318.40","50,880.00",0.99,-,,0
SET-F071-12AD17501,FRANKLIN/แฟรงคลิน,0,"42,166.20","45,340.00",0.99,-,,0
SET-F071-12AD1750T,FRANKLIN/แฟรงคลิน,0,"36,855.90","39,630.00",0.99,-,,0
SET-F071-12AD2675T,FRANKLIN/แฟรงคลิน,0,"46,630.20","50,140.00",0.99,-,,0
SET-F071-16AD13-50,FRANKLIN/แฟรงคลิน,0,"47,141.70","50,690.00",0.99,-,,0
SET-F071-16AD13501,FRANKLIN/แฟรงคลิน,0,"42,008.10","45,170.00",0.99,-,,0
SET-F071-16AD1350T,FRANKLIN/แฟรงคลิน,0,"36,688.50","39,450.00",0.99,-,,0
SET-F071-270FH5S4,FRANKLIN/แฟรงคลิน,0,"54,274.80","58,360.00",0.99,-,,0
SET-F071-270FH5S4T,FRANKLIN/แฟรงคลิน,0,"43,086.90","46,330.00",0.99,-,,0
SET-F071-2AD14-10,FRANKLIN/แฟรงคลิน,0,"16,860.90","18,130.00",0.99,-,,0
SET-F071-2AD14101,FRANKLIN/แฟรงคลิน,0,"14,675.40","15,780.00",0.99,-,,0
SET-F071-2AD20-15,FRANKLIN/แฟรงคลิน,0,"21,371.40","22,980.00",0.99,-,,0
SET-F071-2AD20-15T,FRANKLIN/แฟรงคลิน,0,"16,805.10","18,070.00",0.99,-,,0
SET-F071-2AD20151,FRANKLIN/แฟรงคลิน,0,"18,953.40","20,380.00",0.99,-,,0
SET-F071-2AD2015T1,FRANKLIN/แฟรงคลิน,0,"14,628.90","15,730.00",0.99,-,,0
SET-F071-3ADE14051,FRANKLIN/แฟรงคลิน,0,"5,589.30","6,010.00",0.99,-,,0
SET-F071-3ADE15071,FRANKLIN/แฟรงคลิน,0,"5,617.20","6,040.00",0.99,-,,0
SET-F071-3ADE20101,FRANKLIN/แฟรงคลิน,0,"7,068.00","7,600.00",0.99,-,,0
SET-F071-3ADE24151,FRANKLIN/แฟรงคลิน,0,"7,533.00","8,100.00",0.99,-,,0
SET-F071-3ADE27101,FRANKLIN/แฟรงคลิน,0,"7,068.00","7,600.00",0.99,-,,0
SET-F071-3ADE28151,FRANKLIN/แฟรงคลิน,0,"8,556.00","9,200.00",0.99,-,,0
SET-F071-3ADE37151,FRANKLIN/แฟรงคลิน,0,"8,556.00","9,200.00",0.99,-,,0
SET-F071-3ADX11-10,FRANKLIN/แฟรงคลิน,0,"10,564.80","11,360.00",0.99,-,,0
SET-F071-4AD09-10,FRANKLIN/แฟรงคลิน,0,"16,293.60","17,520.00",0.99,-,,0
SET-F071-4AD09101,FRANKLIN/แฟรงคลิน,0,"14,136.00","15,200.00",0.99,-,,0
SET-F071-4AD14-15,FRANKLIN/แฟรงคลิน,0,"20,804.10","22,370.00",0.99,-,,0
SET-F071-4AD14-15T,FRANKLIN/แฟรงคลิน,0,"17,028.30","18,310.00",0.99,-,,0
SET-F071-4AD14151,FRANKLIN/แฟรงคลิน,0,"18,460.50","19,850.00",0.99,-,,0
SET-F071-4AD1415T1,FRANKLIN/แฟรงคลิน,0,"14,898.60","16,020.00",0.99,-,,0
T161-0540,TSURUMI/ซูรูมิ,0,"10,564.80","11,360.00",0.99,-,,0
T161-0550,TSURUMI/ซูรูมิ,0,"7,142.40","7,680.00",0.99,-,,0
T161-0552,TSURUMI/ซูรูมิ,0,"20,236.80","21,760.00",0.99,-,,0
T161-0560,TSURUMI/ซูรูมิ,0,"9,486.00","10,200.00",0.99,-,,0
T161-0570,TSURUMI/ซูรูมิ,0,"10,202.10","10,970.00",0.99,-,,0
T161-1010,TSURUMI/ซูรูมิ,0,"20,655.30","22,210.00",0.99,-,,0
T161-1020,TSURUMI/ซูรูมิ,0,"17,856.00","19,200.00",0.99,-,,0
T161-1030,TSURUMI/ซูรูมิ,0,"17,679.30","19,010.00",0.99,-,,0
T161-1040,TSURUMI/ซูรูมิ,0,"27,500.10","29,570.00",0.99,-,,0
T161-1050,TSURUMI/ซูรูมิ,0,"22,859.40","24,580.00",0.99,-,,0
T161-1060,TSURUMI/ซูรูมิ,0,"31,136.40","33,480.00",0.99,-,,0
T161-1070,TSURUMI/ซูรูมิ,0,"36,604.80","39,360.00",0.99,-,,0
T161-1075,TSURUMI/ซูรูมิ,0,"37,497.60","40,320.00",0.99,-,,0
T161-1080,TSURUMI/ซูรูมิ,0,"65,174.40","70,080.00",0.99,-,,0
T161-1090,TSURUMI/ซูรูมิ,0,"75,888.00","81,600.00",0.99,-,,0
T161-1093,TSURUMI/ซูรูมิ,0,"105,350.40","113,280.00",0.99,-,,0
T161-1094,TSURUMI/ซูรูมิ,0,"105,350.40","113,280.00",0.99,-,,0
T161-2015,TSURUMI/ซูรูมิ,0,,,0.99,-,,0
T161-2016,TSURUMI/ซูรูมิ,0,"28,569.60","30,720.00",0.99,-,,0
T161-3006,TSURUMI/ซูรูมิ,0,"141,657.60","152,320.00",0.99,-,,0
T161-3011,TSURUMI/ซูรูมิ,0,"398,188.80","428,160.00",0.99,-,,0
T161-3012,TSURUMI/ซูรูมิ,0,"550,560.00","592,000.00",0.99,-,,0
T161-3021,TSURUMI/ซูรูมิ,0,"269,625.60","289,920.00",0.99,-,,0
T161-3022,TSURUMI/ซูรูมิ,0,"458,304.00","492,800.00",0.99,-,,0
T161-3025,TSURUMI/ซูรูมิ,0,,,0.99,-,,0
T161-4015,TSURUMI/ซูรูมิ,0,"330,336.00","355,200.00",0.99,-,,0
T161-5009,TSURUMI/ซูรูมิ,0,"25,891.20","27,840.00",0.99,-,,0
T161-5010,TSURUMI/ซูรูมิ,0,"18,451.20","19,840.00",0.99,-,,0
T161-5180,TSURUMI/ซูรูมิ,0,"23,575.50","25,350.00",0.99,-,,0
T161-5200,TSURUMI/ซูรูมิ,0,"33,219.60","35,720.00",0.99,-,,0
T161-5210,TSURUMI/ซูรูมิ,0,"38,985.60","41,920.00",0.99,-,,0
T161-5220,TSURUMI/ซูรูมิ,0,"87,792.00","94,400.00",0.99,-,,0
T161-5230,TSURUMI/ซูรูมิ,0,"89,280.00","96,000.00",0.99,-,,0
T161-5235,TSURUMI/ซูรูมิ,0,"127,968.00","137,600.00",0.99,-,,0
T161-5240,TSURUMI/ซูรูมิ,0,,,0.99,-,,0
T161-5243,TSURUMI/ซูรูมิ,0,"38,688.00","41,600.00",0.99,-,,0
T161-5244,TSURUMI/ซูรูมิ,0,"47,616.00","51,200.00",0.99,-,,0
T161-5410,TSURUMI/ซูรูมิ,0,"5,282.40","5,680.00",0.99,-,,0
